date,premise_code,item_code,price,premise,address,premise_type,state,district
2024-07-03,14811,2,11.0,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-07-03,16547,2,8.19,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-07-04,2573,2,10.2,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-07-04,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-07-04,14811,2,11.0,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-07-04,16547,2,8.19,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-07-05,2573,2,10.2,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-07-05,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-07-05,14811,2,11.0,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-07-05,16547,2,7.99,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-07-06,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-07-06,14811,2,11.0,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-07-06,16547,2,7.99,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-07-09,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-07-09,14811,2,10.2,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-07-09,16547,2,8.49,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-07-10,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-07-10,14811,2,10.2,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-07-10,16547,2,8.19,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-07-11,2573,2,9.6,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-07-11,14811,2,10.2,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-07-11,16547,2,8.19,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-07-12,2573,2,9.6,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-07-12,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-07-12,14811,2,10.2,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-07-12,16547,2,8.19,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-07-13,2573,2,9.6,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-07-13,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-07-13,14811,2,10.2,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-07-13,16547,2,7.99,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-07-14,2573,2,9.6,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-07-14,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-07-14,14811,2,10.2,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-07-14,16547,2,7.69,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-07-15,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-07-15,14811,2,9.6,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-07-15,16547,2,7.69,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-07-16,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-07-16,14811,2,9.6,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-07-16,16547,2,7.69,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-07-17,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-07-17,14811,2,9.6,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-07-17,16547,2,7.69,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-07-18,2573,2,10.2,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-07-18,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-07-18,14811,2,9.6,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-07-18,16547,2,7.69,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-07-19,2573,2,10.2,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-07-19,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-07-19,14811,2,9.6,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-07-19,16547,2,7.69,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-07-20,2573,2,10.2,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-07-20,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-07-20,14811,2,9.6,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-07-20,16547,2,7.69,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-07-22,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-07-22,14811,2,9.6,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-07-22,16547,2,7.69,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-07-23,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-07-23,14811,2,9.6,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-07-23,16547,2,7.69,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-07-24,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-07-24,14811,2,9.6,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-07-24,16547,2,7.69,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-07-25,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-07-25,14811,2,9.6,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-07-25,16547,2,7.89,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-07-26,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-07-26,14811,2,9.6,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-07-26,16547,2,7.69,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-07-27,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-07-27,14811,2,9.6,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-07-27,16547,2,7.69,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-07-28,2573,2,9.1,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-07-28,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-07-28,14811,2,9.6,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-07-28,16547,2,7.69,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-07-29,2573,2,9.1,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-07-29,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-07-29,14811,2,9.6,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-07-29,16547,2,7.69,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-07-30,2573,2,9.1,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-07-30,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-07-30,14811,2,9.6,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-07-30,16547,2,7.69,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-07-31,2573,2,9.1,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-07-31,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-07-31,14811,2,9.6,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-07-31,16547,2,7.69,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-06-01,2573,2,10.2,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-06-01,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-06-01,16547,2,8.99,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-06-02,2573,2,10.2,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-06-02,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-06-02,14811,2,10.7,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-06-02,16547,2,8.99,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-06-04,2573,2,10.2,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-06-04,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-06-04,16547,2,8.99,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-06-05,2573,2,10.2,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-06-05,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-06-05,14811,2,10.7,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-06-05,16547,2,8.99,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-06-06,2573,2,10.2,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-06-06,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-06-06,14811,2,10.7,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-06-06,16547,2,8.99,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-06-07,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-06-07,14811,2,10.7,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-06-07,16547,2,7.99,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-06-08,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-06-08,14811,2,10.7,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-06-09,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-06-09,14811,2,10.7,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-06-09,16547,2,7.99,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-06-10,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-06-10,14811,2,10.7,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-06-10,16547,2,8.99,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-06-11,2573,2,10.2,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-06-11,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-06-11,14811,2,10.7,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-06-11,16547,2,8.99,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-06-12,2573,2,10.2,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-06-12,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-06-12,14811,2,10.7,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-06-12,16547,2,8.99,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-06-13,2573,2,10.2,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-06-13,14811,2,10.7,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-06-13,16547,2,8.99,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-06-14,2573,2,10.2,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-06-14,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
